Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
United States,60000,5,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,40000,9,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,16150.34503,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,63500,3,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,75000,16,1,1,20,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,67204.30108,5,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,66666.66667,9,0,0,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,105000,6,0,1,10000,Not remote,8,0,0,0,1,0,0,0,0,1,0,0,0,1
United States,62000,1,1,1,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000,4,0,1,10000,Not remote,8,1,0,1,0,1,1,0,0,0,0,0,0,0
United States,110000,20,0,1,100,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,37500,1,0,1,10,Remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,75000,18,1,1,1,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,1,1
Canada,60606.06061,1,0,1,1000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,34800,2,0,0,1,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,49242.42424,0,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
India,5872.852738,1,0,1,10000,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,15,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,35000,4,0,1,500,Not remote,9,0,1,0,0,0,0,0,0,0,1,0,0,1
Germany,3763.44086,6,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,68181.81818,10,1,1,20,Not remote,9,1,0,0,1,0,0,0,0,0,1,0,0,1
United States,160000,10,0,0,10000,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,125000,12,0,0,1000,Not remote,7,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,90000,8,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,71000,6,0,1,10000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,1,0
United Kingdom,25000,4,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,96000,5,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,165000,20,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,110000,7,0,1,10000,Not remote,10,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,120000,4,1,1,100,Not remote,9,0,0,1,1,0,0,0,1,0,1,0,0,1
India,19086.7714,10,1,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,55000,1,0,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
India,3876.082807,4,0,1,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
Germany,34838.70968,4,0,0,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
India,11099.69168,4,1,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,43010.75269,7,0,0,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,1,0
Germany,51612.90323,16,0,0,10,Not remote,8,0,0,0,1,0,1,0,0,0,0,0,0,0
United Kingdom,43750,6,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,44375,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,41875,4,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,50322.58065,5,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250,6,1,1,100,Not remote,7,1,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,50000,5,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,1,1
United Kingdom,59375,5,1,1,10,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250,6,1,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,31250,2,0,1,100,Not remote,8,1,0,1,0,0,0,0,1,0,0,0,0,1
India,8809.279107,2,1,1,5000,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,34838.70968,6,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0
India,2642.783732,2,1,1,1,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,1
India,4551.460872,2,0,0,10,Not remote,3,1,0,1,0,0,0,0,0,0,1,0,0,0
India,7047.423286,4,0,1,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,31250,3,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,72500,5,0,1,10000,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,63750,20,0,1,100,Not remote,7,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,84000,20,0,0,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,27500,1,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
India,17618.55821,5,0,0,500,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
India,10277.49229,4,0,0,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,49462.36559,2,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,85000,20,0,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,1,1
United Kingdom,37500,5,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,40000,6,1,1,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,1,0
United States,75000,4,0,0,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,51612.90323,5,0,1,500,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,140000,12,0,0,10,Remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
Germany,41935.48387,2,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5138.746146,2,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,55000,16,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,1,0
United States,47500,2,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,1.00E+05,9,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,29250,3,0,1,500,Not remote,8,0,1,1,1,0,0,0,0,0,1,0,1,1
United Kingdom,1.00E+05,20,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
Canada,75757.57576,11,0,0,10000,Not remote,8,1,1,1,1,0,0,0,0,0,0,0,1,1
United States,75000,11,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500,19,0,1,10,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,93000,20,0,1,5000,Not remote,9,0,0,1,1,0,1,0,0,0,0,0,0,0
United Kingdom,51582.5,10,0,0,20,Not remote,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Germany,67741.93548,8,0,1,10,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53593.54839,7,1,1,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,42473.11828,5,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,40000,2,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,7,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,86500,20,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,120000,20,1,1,1,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500,7,0,1,1,Remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,135000,19,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,90000,13,0,1,500,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,51612.90323,5,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,1989.247312,3,0,1,1000,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,77000,4,1,0,10,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,115000,10,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,140000,20,1,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,66000,4,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,55483.87097,11,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,20,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,102000,9,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,57000,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.44086,5,0,0,1,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,71250,12,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.44086,1,0,1,10000,Not remote,5,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,1.00E+05,15,0,0,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500,1,0,1,5000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,110000,4,0,1,500,Not remote,10,1,0,0,0,0,0,0,0,0,0,1,0,1
United States,102000,20,0,1,1000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,1
Germany,66666.66667,8,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,15483.87097,1,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
India,3171.340479,2,1,1,10,Remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000,14,0,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,68181.81818,14,0,0,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,37878.78788,7,0,1,10000,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,52500,10,0,0,10000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
Canada,47727.27273,4,1,1,10,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
Canada,59090.90909,10,0,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,150000,20,0,1,100,Remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,120000,20,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,68000,3,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,51612.90323,1,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,10,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,55913.97849,1,0,1,500,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,140000,20,0,1,100,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,56250,3,0,1,100,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,98484.84848,20,1,1,10000,Not remote,10,0,1,0,0,0,0,0,0,0,1,0,0,1
United States,49500,4,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,45000,2,0,0,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,64516.12903,9,1,1,10,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,1
United States,103500,10,0,0,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,103000,12,1,1,20,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,82000,6,0,1,1,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,50000,12,0,0,500,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,71969.69697,5,0,1,20,Not remote,7,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,115000,5,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,73118.27957,20,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,53000,1,1,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,62500,8,1,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,53000,3,0,1,10,Not remote,9,0,0,0,0,0,0,1,0,0,1,0,0,1
Canada,41666.66667,11,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,48000,7,0,1,1,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,39393.93939,1,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,58750,5,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,64393.93939,13,0,0,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,3225.806452,4,1,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,1,0,0,0
United States,80000,15,0,1,100,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,20,0,0,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,68750,6,1,1,10,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,63000,4,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,51515.15152,20,1,0,1,Remote,7,0,1,1,1,1,1,0,0,0,1,0,1,1
United States,175000,20,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,63000,3,1,1,1000,Not remote,7,1,0,1,0,0,0,0,0,1,0,0,0,0
United States,90000,20,0,0,10000,Not remote,9,1,0,1,0,0,0,0,0,0,0,0,0,0
United States,180000,12,0,1,1,Remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,156000,9,1,1,100,Remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
Canada,83333.33333,6,1,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,153000,20,0,1,100,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,1,0
Canada,14393.93939,1,0,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000,20,0,1,500,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
Canada,49242.42424,15,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,80000,13,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000,3,1,1,10,Not remote,8,0,0,0,1,0,0,0,1,0,1,0,0,0
India,4551.460872,2,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8456.907943,5,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.639554,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,18352.66481,4,0,1,10000,Not remote,4,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,113000,8,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
Germany,46774.19355,6,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,93000,6,0,0,10000,Not remote,7,0,0,1,0,1,0,0,1,0,0,0,0,0
India,11745.70548,5,1,1,1000,Not remote,7,0,1,1,0,0,0,1,1,0,1,0,1,1
United States,153000,9,0,0,1000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,58924.73118,7,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59139.78495,9,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,68750,7,1,1,20,Remote,8,0,0,1,0,0,1,0,0,0,0,1,0,1
India,4404.639554,2,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
India,6166.495375,1,1,1,20,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
Germany,53763.44086,5,1,1,20,Not remote,8,0,0,1,1,1,0,0,0,0,0,0,0,0
United Kingdom,58750,13,0,1,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,38750,1,0,0,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,4838.709677,9,1,0,20,Not remote,10,0,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,65000,13,1,1,100,Not remote,7,0,0,1,1,1,0,0,0,0,0,0,0,1
United Kingdom,42000,3,1,1,5000,Not remote,8,0,0,1,1,0,1,0,0,0,0,0,0,0
India,13580.97196,8,0,1,10000,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,35000,4,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,27500,2,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,137500,18,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,1.00E+05,20,0,1,20,Not remote,8,0,0,0,1,1,0,0,0,0,0,0,1,1
United Kingdom,48125,5,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,0
United Kingdom,71250,9,0,1,1,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1
United Kingdom,46875,5,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,23655.91398,2,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,45454.54545,18,0,0,20,Not remote,6,0,0,1,0,0,1,0,0,0,0,0,0,1
United Kingdom,50000,4,0,1,1,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,62365.5914,6,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,65000,9,0,0,10000,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,0
India,6753.780649,4,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87000,19,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,30000,1,1,1,10,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,68750,16,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.639554,0,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,38709.67742,4,1,1,20,Not remote,8,1,1,1,0,1,0,0,0,0,1,0,1,1
United States,103000,17,1,1,100,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,1,1
United States,109720,12,0,1,10000,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,25000,1,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
India,13948.02525,1,1,1,100,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,0,1
Germany,59139.78495,11,0,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,85000,6,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.12903,20,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.09677,5,0,1,1,Not remote,9,0,0,1,0,0,0,0,1,1,0,0,1,0
United Kingdom,50000,4,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000,2,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,79545.45455,17,0,1,1,Remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
Canada,47727.27273,2,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,93000,20,0,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,41250,6,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,110000,10,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,43010.75269,4,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,135000,15,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,4,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,30303.0303,9,1,1,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500,14,0,1,10,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,53030.30303,7,0,0,1,Not remote,10,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,170000,20,1,1,100,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,1,1
United States,132000,10,0,0,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,111000,10,0,0,100,Remote,6,1,1,0,1,0,0,0,0,0,0,0,0,0
United States,1.00E+05,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,136200,8,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,79900,5,0,0,20,Not remote,9,0,1,0,0,0,1,0,0,0,0,0,0,1
United States,104000,4,0,1,5000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,124000,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,67741.93548,6,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,56250,13,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87500,4,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,4,0,1,10000,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,0
United States,76000,2,0,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62000,1,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000,4,0,1,100,Not remote,7,1,1,0,0,0,0,0,0,1,0,0,0,0
Canada,37878.78788,5,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,150000,2,0,1,1000,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,1
United States,151000,20,0,1,10000,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Canada,49242.42424,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,50322.58065,9,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,65000,3,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,114000,10,0,0,500,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,70000,3,0,1,500,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,1,1
United States,118000,6,1,0,10000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
Germany,52258.06452,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,120000,5,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
Canada,60606.06061,4,1,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000,17,0,1,1000,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,94696.9697,5,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,1,1
United States,81000,3,0,1,1000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,105000,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,20,0,0,500,Not remote,5,0,0,1,0,0,0,0,1,0,0,0,0,1
United States,1.00E+05,18,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,120000,4,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000,4,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,20,1,1,100,Remote,10,0,0,1,0,1,1,0,0,0,0,0,1,1
United States,114000,20,0,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
United States,50000,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,42500,5,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,112000,20,1,1,1000,Remote,8,1,0,0,1,0,0,0,0,1,0,0,0,1
Canada,112878.7879,20,0,1,10000,Remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,106250,13,0,1,5000,Not remote,8,1,1,1,1,0,0,0,0,0,1,0,0,1
United States,55000,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,70454.54545,13,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,90000,8,1,0,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,4,0,1,10000,Not remote,8,0,0,1,0,0,0,1,1,0,1,0,0,1
United States,130000,12,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,57000,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,70000,2,1,1,100,Not remote,6,1,0,0,0,0,1,0,0,0,1,0,0,1
United States,125000,12,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,67000,4,1,1,1,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1
United Kingdom,41250,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5505.799442,1,0,0,10000,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,95000,15,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,120000,15,0,1,10000,Not remote,9,0,0,0,0,0,0,0,1,0,0,0,0,0
Canada,69696.9697,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,65000,13,0,1,100,Not remote,3,1,1,1,0,0,0,0,0,0,0,0,0,0
United States,95000,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,67500,3,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
