childid,catholic,race,number_places_lived,mom_age,dad_age,dad_education,mom_education,mom_score,dad_score,income,poverty,food_stamps,score_standardized
0436015C,0,"WHITE, NON-HISPANIC",1,42,40,BACHELOR'S DEGREE,SOME COLLEGE,53.5,53.5,150000.5,0,0,0.366255052
0437014C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,37,38,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,38.18,62500.5,0,0,1.047945897
0439001C,0,ASIAN,1,40,40,DOCTORATE OR PROFESSIONAL DEGREE,"MASTER'S DEGREE (MA, MS)",64.89,64.89,150000.5,0,0,2.685671607
0439002C,0,"WHITE, NON-HISPANIC",1,39,40,BACHELOR'S DEGREE,SOME COLLEGE,34.95,35.78,45000.5,0,0,0.240664169
0439006C,0,"WHITE, NON-HISPANIC",1,34,36,SOME COLLEGE,"MASTER'S DEGREE (MA, MS)",63.43,39.2,150000.5,0,0,1.057210798
0439008C,0,"WHITE, NON-HISPANIC",1,42,43,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,53.5,87500.5,0,0,2.029407769
0439011C,0,"WHITE, NON-HISPANIC",1,44,47,VOC/TECH PROGRAM,SOME COLLEGE,38.18,52.54,150000.5,0,0,-0.301847271
0439012C,0,"WHITE, NON-HISPANIC",1,39,38,VOC/TECH PROGRAM,VOC/TECH PROGRAM,48.69,39.18,62500.5,0,0,0.753733811
0439013C,0,"WHITE, NON-HISPANIC",1,38,38,SOME COLLEGE,BACHELOR'S DEGREE,34.95,64.89,62500.5,0,0,1.317245693
0439017C,0,"WHITE, NON-HISPANIC",1,36,40,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,53.5,59,150000.5,0,0,1.648414441
0439019C,0,"WHITE, NON-HISPANIC",1,40,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.78,150000.5,0,0,-0.311729832
0439023C,0,"WHITE, NON-HISPANIC",1,43,43,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,53.5,35.78,62500.5,0,0,0.915663696
0440006C,0,ASIAN,1,37,38,SOME COLLEGE,VOC/TECH PROGRAM,38.18,38.18,87500.5,0,0,-0.188403702
0440008C,0,"WHITE, NON-HISPANIC",1,40,44,SOME COLLEGE,BACHELOR'S DEGREE,53.5,48.69,87500.5,0,0,0.937384742
0440014C,0,AMERICAN INDIAN OR ALASKA NATIVE,1,37,37,BACHELOR'S DEGREE,BACHELOR'S DEGREE,53.5,53.5,150000.5,0,0,0.568641673
0440017C,0,"WHITE, NON-HISPANIC",1,40,41,BACHELOR'S DEGREE,SOME COLLEGE,38.18,35.78,62500.5,0,0,0.34803408
0440020C,1,"WHITE, NON-HISPANIC",1,42,40,SOME COLLEGE,BACHELOR'S DEGREE,63.43,62.87,87500.5,0,0,1.013356932
0440023C,0,"WHITE, NON-HISPANIC",1,38,37,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,63.43,62500.5,0,0,0.188266005
0441001C,0,"WHITE, NON-HISPANIC",1,28,33,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,53.5,38.18,62500.5,0,0,0.821779363
0441003C,0,"WHITE, NON-HISPANIC",2,34,35,SOME COLLEGE,SOME COLLEGE,38.18,53.5,62500.5,0,0,-0.177079934
0441006C,0,"WHITE, NON-HISPANIC",1,42,44,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,48.69,35.78,87500.5,0,0,-0.434747132
0441012C,0,"HISPANIC, RACE NOT SPECIFIED",1,35,36,9TH - 12TH GRADE,8TH GRADE OR BELOW,33.42,29.6,62500.5,0,0,-0.000532094
0441013C,0,"WHITE, NON-HISPANIC",2,37,38,SOME COLLEGE,SOME COLLEGE,35.78,38.18,150000.5,0,0,0.948502624
0441014C,0,"MORE THAN ONE RACE, NON HISPANIC",1,41,51,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,63.43,64.89,45000.5,0,0,-0.111299135
0441015C,0,"WHITE, NON-HISPANIC",1,37,40,BACHELOR'S DEGREE,SOME COLLEGE,57.83,52.54,62500.5,0,0,1.530956082
0441018C,0,"WHITE, NON-HISPANIC",1,42,55,VOC/TECH PROGRAM,BACHELOR'S DEGREE,61.56,39.2,87500.5,0,0,-0.506086872
0441019C,0,"WHITE, NON-HISPANIC",1,33,45,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,37.67,37.67,87500.5,0,0,-0.088342769
0441020C,0,"WHITE, NON-HISPANIC",1,32,32,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,77.5,63.43,62500.5,0,0,0.890133746
0441021C,0,"WHITE, NON-HISPANIC",1,36,37,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,62500.5,0,0,0.230163947
0441022C,0,"WHITE, NON-HISPANIC",1,38,39,VOC/TECH PROGRAM,SOME COLLEGE,38.18,39.2,87500.5,0,0,0.484022241
0443001C,0,"WHITE, NON-HISPANIC",1,46,48,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,53.5,62500.5,0,0,0.467448362
0443003C,0,"WHITE, NON-HISPANIC",1,40,42,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,61.56,72.1,62500.5,0,0,0.241693602
0443005C,0,"WHITE, NON-HISPANIC",1,46,47,SOME COLLEGE,BACHELOR'S DEGREE,61.56,35.78,87500.5,0,0,1.257126778
0443009C,0,"WHITE, NON-HISPANIC",1,38,40,DOCTORATE OR PROFESSIONAL DEGREE,BACHELOR'S DEGREE,38.18,59,62500.5,0,0,2.325575779
0443010C,1,"WHITE, NON-HISPANIC",1,44,46,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,33.42,62500.5,0,0,0.619083913
0443012C,0,"WHITE, NON-HISPANIC",1,44,45,DOCTORATE OR PROFESSIONAL DEGREE,BACHELOR'S DEGREE,52.54,72.1,87500.5,0,0,0.926369804
0443019C,0,"WHITE, NON-HISPANIC",1,43,44,"MASTER'S DEGREE (MA, MS)",VOC/TECH PROGRAM,63.43,33.42,87500.5,0,0,0.761454562
0443020C,0,"WHITE, NON-HISPANIC",1,43,44,BACHELOR'S DEGREE,SOME COLLEGE,34.95,33.42,87500.5,0,0,1.487308103
0443023C,0,"WHITE, NON-HISPANIC",1,39,46,BACHELOR'S DEGREE,BACHELOR'S DEGREE,53.5,48.69,87500.5,0,0,1.006253841
0444004C,0,ASIAN,2,26,32,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,45000.5,0,0,-0.281876262
0444016C,0,ASIAN,1,31,27,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,33.42,33.42,27500.5,1,0,-0.782489759
0444023C,0,"WHITE, NON-HISPANIC",1,47,42,SOME COLLEGE,"MASTER'S DEGREE (MA, MS)",38.18,34.95,62500.5,0,0,0.777822554
0445005C,0,"WHITE, NON-HISPANIC",1,37,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,39.2,12500.5,1,0,-1.323457048
0445006C,0,"WHITE, NON-HISPANIC",1,37,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,35.78,35.78,62500.5,0,0,-0.679340525
0445009C,0,"WHITE, NON-HISPANIC",1,35,36,VOC/TECH PROGRAM,BACHELOR'S DEGREE,38.18,35.63,87500.5,0,0,0.860897835
0445010C,0,"WHITE, NON-HISPANIC",1,41,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,62500.5,0,0,0.096955256
0445014C,0,"WHITE, NON-HISPANIC",1,34,36,9TH - 12TH GRADE,SOME COLLEGE,35.78,53.5,62500.5,0,0,0.440786035
0445015C,0,"WHITE, NON-HISPANIC",1,40,41,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,34.95,27500.5,0,0,1.76154918
0445023C,0,"WHITE, NON-HISPANIC",1,29,31,VOC/TECH PROGRAM,SOME COLLEGE,53.5,33.42,87500.5,0,0,0.199383886
0447002C,0,"WHITE, NON-HISPANIC",1,38,44,VOC/TECH PROGRAM,VOC/TECH PROGRAM,35.78,39.2,87500.5,0,0,-0.451938671
0447007C,0,"WHITE, NON-HISPANIC",1,37,40,SOME COLLEGE,SOME COLLEGE,38.18,52.54,150000.5,0,0,0.373769916
0447009C,0,"WHITE, NON-HISPANIC",1,42,44,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,62500.5,0,0,-0.355892528
0447011C,0,"WHITE, NON-HISPANIC",1,37,38,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,62.87,87500.5,0,0,0.805926088
0447015C,0,"WHITE, NON-HISPANIC",1,43,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,48.69,62500.5,0,1,-0.616853913
0447019C,0,"WHITE, NON-HISPANIC",1,30,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,29.6,45000.5,0,0,-0.080416131
0447022C,0,"WHITE, NON-HISPANIC",1,41,43,VOC/TECH PROGRAM,SOME COLLEGE,38.18,38.18,62500.5,0,0,0.184868874
0450001C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,30,44,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,38.18,17500.5,1,0,0.493904803
0450004C,0,ASIAN,1,32,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,37500.5,0,0,0.646775673
0451002C,0,"WHITE, NON-HISPANIC",1,42,44,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,53.5,45000.5,0,0,-0.205183468
0451003C,0,"WHITE, NON-HISPANIC",1,42,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,52.54,34.95,62500.5,0,0,0.761660449
0451004C,0,"HISPANIC, RACE NOT SPECIFIED",1,34,40,8TH GRADE OR BELOW,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,22500.5,0,0,-1.092555121
0451006C,0,"WHITE, NON-HISPANIC",1,42,43,SOME COLLEGE,SOME COLLEGE,38.18,35.78,62500.5,0,0,0.515522905
0451009C,0,"WHITE, NON-HISPANIC",1,35,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,29.6,12500.5,1,0,-0.158344245
0451010C,0,"WHITE, NON-HISPANIC",1,42,45,SOME COLLEGE,BACHELOR'S DEGREE,63.43,39.18,62500.5,0,0,0.170868579
0451014C,0,"WHITE, NON-HISPANIC",1,43,44,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,35.63,17500.5,1,0,0.451595087
0451015C,0,"WHITE, NON-HISPANIC",1,42,46,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,62500.5,0,0,0.596951093
0451019C,0,"WHITE, NON-HISPANIC",1,36,38,SOME COLLEGE,SOME COLLEGE,38.18,53.5,62500.5,0,0,0.493698916
0451020C,0,"WHITE, NON-HISPANIC",1,35,32,SOME COLLEGE,SOME COLLEGE,34.95,35.92,45000.5,0,0,0.589230342
0451021C,0,"WHITE, NON-HISPANIC",1,36,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,27500.5,0,0,-2.647411436
0451022C,0,"WHITE, NON-HISPANIC",1,34,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.2,32500.5,0,0,-1.534902683
0451023C,0,"WHITE, NON-HISPANIC",1,40,49,SOME COLLEGE,BACHELOR'S DEGREE,38.18,39.2,62500.5,0,0,1.378496985
0451024C,0,"HISPANIC, RACE SPECIFIED",1,35,33,SOME COLLEGE,VOC/TECH PROGRAM,57.83,39.2,62500.5,0,0,-1.825511752
0451025C,0,"WHITE, NON-HISPANIC",1,36,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,27500.5,0,0,0.055777917
0452001C,1,"WHITE, NON-HISPANIC",1,38,43,SOME COLLEGE,SOME COLLEGE,34.95,39.18,37500.5,0,0,1.199787334
0452002C,1,"WHITE, NON-HISPANIC",1,48,49,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,62500.5,0,0,0.303974327
0452004C,1,"WHITE, NON-HISPANIC",1,39,38,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,"MASTER'S DEGREE (MA, MS)",53.5,63.43,87500.5,0,0,-0.596882904
0452005C,1,"WHITE, NON-HISPANIC",1,46,49,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,VOC/TECH PROGRAM,38.18,39.2,27500.5,0,0,-1.213925327
0452006C,1,"WHITE, NON-HISPANIC",1,41,39,SOME COLLEGE,SOME COLLEGE,34.95,39.18,62500.5,0,0,0.160162471
0452010C,1,"HISPANIC, RACE SPECIFIED",1,42,42,SOME COLLEGE,VOC/TECH PROGRAM,34.95,39.18,62500.5,0,0,-1.048495368
0452015C,1,"WHITE, NON-HISPANIC",1,38,47,VOC/TECH PROGRAM,SOME COLLEGE,37.67,53.5,62500.5,0,0,0.709262285
0452017C,1,"WHITE, NON-HISPANIC",1,42,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,VOC/TECH PROGRAM,38.18,35.92,45000.5,0,0,-0.786916323
0452018C,1,"WHITE, NON-HISPANIC",2,45,54,BACHELOR'S DEGREE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,63.43,38.18,45000.5,0,0,1.610428346
0452021C,1,"WHITE, NON-HISPANIC",1,34,34,SOME COLLEGE,BACHELOR'S DEGREE,53.5,35.92,32500.5,0,0,0.144000366
0452022C,1,"WHITE, NON-HISPANIC",1,43,44,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,38.18,53.5,62500.5,0,0,1.377364608
0452023C,1,"WHITE, NON-HISPANIC",1,36,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.92,45000.5,0,0,-1.057554383
0452024C,1,"WHITE, NON-HISPANIC",1,39,40,SOME COLLEGE,SOME COLLEGE,38.18,35.63,62500.5,0,0,-1.064451587
0452025C,1,"WHITE, NON-HISPANIC",1,38,43,SOME COLLEGE,SOME COLLEGE,34.95,39.18,37500.5,0,0,0.503993251
0453001C,0,ASIAN,1,33,35,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,62500.5,0,0,0.52118479
0453002C,0,"WHITE, NON-HISPANIC",1,32,36,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,48.69,32500.5,0,0,0.028703817
0453004C,0,"WHITE, NON-HISPANIC",1,39,42,SOME COLLEGE,BACHELOR'S DEGREE,61.56,39.2,87500.5,0,0,0.854412404
0453006C,0,"WHITE, NON-HISPANIC",1,39,41,VOC/TECH PROGRAM,SOME COLLEGE,61.56,39.2,87500.5,0,0,1.598383974
0453007C,0,"WHITE, NON-HISPANIC",1,31,32,SOME COLLEGE,BACHELOR'S DEGREE,38.18,35.78,62500.5,0,0,-0.12313762
0453010C,0,"WHITE, NON-HISPANIC",1,41,43,BACHELOR'S DEGREE,BACHELOR'S DEGREE,63.43,35.78,45000.5,0,0,1.860992453
0453011C,0,"HISPANIC, RACE SPECIFIED",1,39,47,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,34.95,35.63,27500.5,0,0,0.194751436
0453012C,0,"WHITE, NON-HISPANIC",1,47,49,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,87500.5,0,0,1.052475404
0453013C,0,"WHITE, NON-HISPANIC",1,40,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.63,62500.5,0,0,-0.250478541
0453014C,0,"WHITE, NON-HISPANIC",1,22,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.78,22500.5,0,0,-0.338289216
0453015C,0,"WHITE, NON-HISPANIC",1,43,43,BACHELOR'S DEGREE,BACHELOR'S DEGREE,34.95,34.95,45000.5,0,0,0.139470858
0453017C,0,"WHITE, NON-HISPANIC",2,39,37,VOC/TECH PROGRAM,SOME COLLEGE,48.69,39.2,87500.5,0,0,-0.235037039
0453020C,0,"WHITE, NON-HISPANIC",1,42,47,HIGH SCHOOL DIPLOMA/EQUIVALENT,"MASTER'S DEGREE (MA, MS)",63.43,39.2,62500.5,0,0,0.395696849
0453021C,0,"WHITE, NON-HISPANIC",1,42,44,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,61.56,39.2,62500.5,0,0,-0.685825956
0454002C,0,"WHITE, NON-HISPANIC",1,42,46,SOME COLLEGE,SOME COLLEGE,61.56,38.18,150000.5,0,0,0.612804369
0454003C,0,"WHITE, NON-HISPANIC",1,35,35,SOME COLLEGE,VOC/TECH PROGRAM,34.95,33.42,62500.5,0,0,1.175080931
0454006C,0,"WHITE, NON-HISPANIC",1,30,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,62500.5,0,0,-0.697355611
0454007C,0,"WHITE, NON-HISPANIC",1,52,54,BACHELOR'S DEGREE,SOME COLLEGE,52.54,72.1,62500.5,0,0,-0.07454836
0454010C,0,"WHITE, NON-HISPANIC",1,35,35,BACHELOR'S DEGREE,BACHELOR'S DEGREE,34.95,34.95,87500.5,0,0,0.020777179
0454011C,0,"WHITE, NON-HISPANIC",2,31,37,9TH - 12TH GRADE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,38.18,34.95,45000.5,0,0,0.143176819
0454014C,0,"HISPANIC, RACE NOT SPECIFIED",1,35,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,39.2,17500.5,1,0,-1.019568287
0454015C,0,"WHITE, NON-HISPANIC",1,27,28,SOME COLLEGE,SOME COLLEGE,34.95,53.5,62500.5,0,0,-1.706509243
0454018C,0,"HISPANIC, RACE SPECIFIED",1,32,34,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,29.6,27500.5,0,0,-0.527087315
0454021C,0,"WHITE, NON-HISPANIC",1,35,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,63.43,59,37500.5,0,0,-0.227728061
0454022C,0,"WHITE, NON-HISPANIC",1,47,48,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,39.18,62500.5,0,0,-1.676038012
0454023C,0,"WHITE, NON-HISPANIC",2,29,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,29.6,33.42,37500.5,0,0,-0.660501893
0454024C,0,"WHITE, NON-HISPANIC",1,35,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,39.18,62500.5,0,0,0.019027142
0454025C,0,"WHITE, NON-HISPANIC",1,27,28,SOME COLLEGE,SOME COLLEGE,34.95,53.5,62500.5,0,0,-1.574432929
0455001C,0,"WHITE, NON-HISPANIC",1,38,44,SOME COLLEGE,BACHELOR'S DEGREE,53.5,39.2,150000.5,0,0,-0.163697299
0455002C,0,ASIAN,1,40,43,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",35.78,64.89,87500.5,0,0,2.785732541
0455004C,0,"WHITE, NON-HISPANIC",1,38,40,VOC/TECH PROGRAM,"MASTER'S DEGREE (MA, MS)",38.18,38.18,62500.5,0,0,0.466830702
0455006C,0,"WHITE, NON-HISPANIC",1,38,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,27500.5,0,0,1.295524647
0455007C,0,"WHITE, NON-HISPANIC",1,42,42,SOME COLLEGE,SOME COLLEGE,53.5,33.42,87500.5,0,0,-0.124167054
0455009C,0,"WHITE, NON-HISPANIC",1,47,53,"MASTER'S DEGREE (MA, MS)",SOME COLLEGE,38.18,38.18,62500.5,0,0,0.559376771
0455010C,0,"WHITE, NON-HISPANIC",1,30,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,35.92,62500.5,0,0,-0.375863538
0455013C,0,"WHITE, NON-HISPANIC",1,40,45,BACHELOR'S DEGREE,SOME COLLEGE,34.95,53.5,45000.5,0,0,1.084902559
0455015C,0,"WHITE, NON-HISPANIC",1,38,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,53.5,39.2,150000.5,0,0,0.388387872
0455017C,0,"WHITE, NON-HISPANIC",2,40,41,BACHELOR'S DEGREE,SOME COLLEGE,38.18,53.5,62500.5,0,0,-0.636824923
0455022C,0,"WHITE, NON-HISPANIC",1,36,38,BACHELOR'S DEGREE,BACHELOR'S DEGREE,52.54,53.5,87500.5,0,0,2.054114172
0455024C,0,"WHITE, NON-HISPANIC",1,38,35,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,33.42,62500.5,0,0,0.684761768
0456001C,0,ASIAN,2,47,47,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,39.18,62500.5,0,0,-0.703223382
0456002C,0,ASIAN,1,40,43,BACHELOR'S DEGREE,SOME COLLEGE,38.18,34.95,45000.5,0,0,-1.48188686
0456004C,0,"WHITE, NON-HISPANIC",1,38,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,62500.5,0,0,0.503993251
0456009C,0,"HISPANIC, RACE NOT SPECIFIED",1,42,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,62500.5,0,0,-1.243058294
0456010C,0,"WHITE, NON-HISPANIC",1,36,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,38.18,33.42,62500.5,0,0,2.342973204
0456013C,1,"WHITE, NON-HISPANIC",1,38,45,HIGH SCHOOL DIPLOMA/EQUIVALENT,"MASTER'S DEGREE (MA, MS)",63.43,37.67,45000.5,0,0,-1.108820169
0456016C,0,"HISPANIC, RACE NOT SPECIFIED",1,40,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,35.78,38.18,62500.5,0,0,-0.842093957
0456019C,0,"WHITE, NON-HISPANIC",1,40,41,SOME COLLEGE,SOME COLLEGE,34.95,35.92,12500.5,1,1,-0.503925062
0456021C,0,"WHITE, NON-HISPANIC",1,29,27,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,39.18,37500.5,0,0,0.25116439
0456022C,0,"WHITE, NON-HISPANIC",1,33,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,38.18,35.92,45000.5,0,0,-0.565485183
0456023C,0,"WHITE, NON-HISPANIC",1,34,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,38.18,38.18,62500.5,0,0,0.754969131
0456040C,0,"WHITE, NON-HISPANIC",1,44,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,62500.5,0,0,-1.773731249
0458002C,0,"WHITE, NON-HISPANIC",1,32,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,39.18,37500.5,0,0,0.022938989
0458005C,0,"WHITE, NON-HISPANIC",1,40,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,33.42,22500.5,1,0,1.265876963
0458007C,0,"WHITE, NON-HISPANIC",1,32,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,38.18,35.92,27500.5,0,0,-0.010208769
0458009C,0,"HISPANIC, RACE SPECIFIED",1,30,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,29.6,45000.5,0,0,0.222649083
0458013C,0,"WHITE, NON-HISPANIC",1,31,31,SOME COLLEGE,SOME COLLEGE,38.18,29.6,45000.5,0,0,-0.991567697
0458015C,0,"WHITE, NON-HISPANIC",1,33,38,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,53.5,45000.5,0,0,1.533323779
0458018C,0,"WHITE, NON-HISPANIC",2,41,46,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",61.56,72.1,45000.5,0,0,0.590053889
0460001C,0,"MORE THAN ONE RACE, NON HISPANIC",1,50,52,DOCTORATE OR PROFESSIONAL DEGREE,BACHELOR'S DEGREE,53.5,59,45000.5,0,0,0.206486977
0460003C,0,"MORE THAN ONE RACE, NON HISPANIC",1,40,42,DOCTORATE OR PROFESSIONAL DEGREE,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,38.18,77.5,150000.5,0,0,2.482049666
0460004C,0,"WHITE, NON-HISPANIC",1,30,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,35.78,27500.5,0,0,0.058557387
0460005C,0,"WHITE, NON-HISPANIC",1,40,60,DOCTORATE OR PROFESSIONAL DEGREE,"MASTER'S DEGREE (MA, MS)",34.95,72.1,45000.5,0,0,0.524170147
0460007C,0,"WHITE, NON-HISPANIC",1,46,48,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,BACHELOR'S DEGREE,53.5,53.5,87500.5,0,0,0.630613568
0460008C,0,"WHITE, NON-HISPANIC",1,38,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.63,37.67,62500.5,0,0,-0.457085839
0460009C,0,"WHITE, NON-HISPANIC",1,43,41,SOME COLLEGE,SOME COLLEGE,48.69,33.42,62500.5,0,0,-2.10407645
0460010C,0,"WHITE, NON-HISPANIC",1,43,46,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,33.42,62500.5,0,0,1.310142602
0460011C,0,"WHITE, NON-HISPANIC",1,44,44,"MASTER'S DEGREE (MA, MS)",DOCTORATE OR PROFESSIONAL DEGREE,72.1,52.54,62500.5,0,0,1.607545932
0460012C,0,"WHITE, NON-HISPANIC",1,35,37,SOME COLLEGE,SOME COLLEGE,38.18,35.92,62500.5,0,0,0.247149599
0460013C,0,"WHITE, NON-HISPANIC",1,41,42,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,53.5,45000.5,0,0,1.099726401
0460014C,0,AMERICAN INDIAN OR ALASKA NATIVE,1,41,30,9TH - 12TH GRADE,SOME COLLEGE,34.95,53.5,22500.5,1,0,-0.592559283
0460015C,0,"WHITE, NON-HISPANIC",1,40,38,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,33.42,35.78,62500.5,0,0,0.379225914
